Round,e3_cifar_resnet18_long_STRIPES_lrlow10_evaluation/test_accuracy,e3_cifar_resnet18_long_STRIPES_lrlow10_evaluation/adv_success,e3_cifar_resnet18_long_WALL_lrlow10_evaluation/test_accuracy,e3_cifar_resnet18_long_WALL_lrlow10_evaluation/adv_success,e3_cifar_resnet18_long_WALL_lrlow_evaluation/test_accuracy,e3_cifar_resnet18_long_WALL_lrlow_evaluation/adv_success,e3_cifar_resnet18_long_STRIPES_lrlow100_evaluation/test_accuracy,e3_cifar_resnet18_long_STRIPES_lrlow100_evaluation/adv_success,e3_cifar_resnet18_long_GREEN_lrlow10_evaluation/test_accuracy,e3_cifar_resnet18_long_GREEN_lrlow10_evaluation/adv_success,e3_cifar_resnet18_long_GREEN_lrlow100_evaluation/test_accuracy,e3_cifar_resnet18_long_GREEN_lrlow100_evaluation/adv_success
106,0.8863455653190613,0.004687500186264515,0.8852508068084717,0.0,0.8852508068084717,0.2630208432674408,0.8805732727050781,0.3098958432674408,0.8863455653190613,0.0,0.8855493664741516,0.0
107,0.8871417045593262,0.0015625000232830644,0.8848527073860168,0.0,0.8856489062309265,0.2161458283662796,0.8807722926139832,0.3083333373069763,0.887539803981781,0.0,0.8856489062309265,0.0
108,0.8864450454711914,0.0078125,0.8851512670516968,0.0,0.8855493664741516,0.26093751192092896,0.8807722926139832,0.28697916865348816,0.8872412443161011,0.0,0.8858479261398315,0.0
109,0.8858479261398315,0.0031250000465661287,0.8856489062309265,0.0,0.8855493664741516,0.23020833730697632,0.8807722926139832,0.3057291805744171,0.8866441249847412,0.0,0.8862460255622864,0.0
110,0.8846536874771118,0.008854166604578495,0.8856489062309265,0.0,0.8858479261398315,0.24583333730697632,0.8812699317932129,0.3005208373069763,0.8865445852279663,0.0,0.8857483863830566,0.0
111,0.8831608295440674,0.0031250000465661287,0.8850517272949219,0.0,0.8856489062309265,0.21510416269302368,0.8808718323707581,0.29114583134651184,0.8865445852279663,0.0,0.8855493664741516,0.0
112,0.8835589289665222,0.0015625000232830644,0.8856489062309265,0.0,0.8855493664741516,0.2265625,0.8814689517021179,0.2979166805744171,0.8862460255622864,0.0,0.8861464858055115,0.0
113,0.8847531676292419,0.004687500186264515,0.8865445852279663,0.0,0.8854498267173767,0.20364584028720856,0.8814689517021179,0.30677083134651184,0.8865445852279663,0.0,0.8862460255622864,0.0
114,0.8849522471427917,0.004687500186264515,0.8855493664741516,0.0,0.8854498267173767,0.23906250298023224,0.8812699317932129,0.30000001192092896,0.8865445852279663,0.0,0.8864450454711914,0.0
115,0.887539803981781,0.0031250000465661287,0.8879379034042358,0.0,0.8852508068084717,0.23593750596046448,0.8814689517021179,0.29739582538604736,0.887340784072876,0.0,0.8862460255622864,0.0
116,0.887539803981781,0.0015625000232830644,0.887738823890686,0.0,0.8853503465652466,0.21979166567325592,0.8810708522796631,0.29895833134651184,0.8881369233131409,0.0,0.8860469460487366,0.0
117,0.8862460255622864,0.0031250000465661287,0.8883360028266907,0.0,0.8849522471427917,0.2083333283662796,0.8814689517021179,0.2942708432674408,0.8876393437385559,0.0,0.8852508068084717,0.0
118,0.8859474658966064,0.0015625000232830644,0.887738823890686,0.0,0.8848527073860168,0.20260415971279144,0.8814689517021179,0.3010416626930237,0.8868431448936462,0.0,0.8854498267173767,0.0
119,0.8880374431610107,0.0072916666977107525,0.8893312215805054,0.0,0.8849522471427917,0.21770833432674408,0.8814689517021179,0.29479166865348816,0.8864450454711914,0.0,0.8856489062309265,0.0
120,0.8878383636474609,0.01197916641831398,0.8890326619148254,0.0,0.8845541477203369,0.18906250596046448,0.8817675113677979,0.3020833432674408,0.8880374431610107,0.0,0.8857483863830566,0.0
121,0.887340784072876,0.0078125,0.8872412443161011,0.0,0.884255588054657,0.22239583730697632,0.8818670511245728,0.2942708432674408,0.8872412443161011,0.0,0.8859474658966064,0.0
122,0.8849522471427917,0.0015625000232830644,0.8885350227355957,0.0,0.8843550682067871,0.1979166716337204,0.8826631903648376,0.2958333194255829,0.8879379034042358,0.0,0.8860469460487366,0.0
123,0.8852508068084717,0.0031250000465661287,0.8867436051368713,0.0,0.884255588054657,0.1796875,0.8823646306991577,0.2838541567325592,0.8871417045593262,0.0,0.8857483863830566,0.0
124,0.884255588054657,0.0031250000465661287,0.8881369233131409,0.0,0.8841560482978821,0.19062499701976776,0.8821656107902527,0.29479166865348816,0.8872412443161011,0.0,0.8860469460487366,0.0
125,0.8855493664741516,0.0031250000465661287,0.887340784072876,0.0,0.884454607963562,0.20468750596046448,0.8822651505470276,0.2890625,0.8867436051368713,0.0,0.8860469460487366,0.0
126,0.8867436051368713,0.00937500037252903,0.8868431448936462,0.0,0.8845541477203369,0.1927083283662796,0.8825637102127075,0.28958332538604736,0.8878383636474609,0.0,0.8862460255622864,0.0
127,0.887042224407196,0.0015625000232830644,0.887340784072876,0.0,0.884454607963562,0.17395833134651184,0.8821656107902527,0.2776041626930237,0.8883360028266907,0.0,0.8864450454711914,0.0
128,0.8868431448936462,0.0078125,0.887539803981781,0.0,0.883957028388977,0.18437500298023224,0.8825637102127075,0.2916666567325592,0.8879379034042358,0.0,0.8862460255622864,0.0
129,0.887042224407196,0.0015625000232830644,0.8874402642250061,0.0,0.8847531676292419,0.1822916716337204,0.8820660710334778,0.3005208373069763,0.887340784072876,0.0,0.8863455653190613,0.0
130,0.8867436051368713,0.004687500186264515,0.8879379034042358,0.0,0.884454607963562,0.15729166567325592,0.8827627301216125,0.2848958373069763,0.8864450454711914,0.0,0.8860469460487366,0.0
131,0.887042224407196,0.010937499813735485,0.8862460255622864,0.0,0.8841560482978821,0.17343750596046448,0.8825637102127075,0.2874999940395355,0.8866441249847412,0.0,0.8863455653190613,0.0
132,0.887042224407196,0.0078125,0.8865445852279663,0.0,0.884255588054657,0.16041666269302368,0.8825637102127075,0.2822916805744171,0.8859474658966064,0.0,0.8865445852279663,0.0
133,0.8871417045593262,0.0031250000465661287,0.8878383636474609,0.0,0.8843550682067871,0.15468749403953552,0.8823646306991577,0.2932291626930237,0.8869426846504211,0.0,0.8863455653190613,0.0
134,0.8861464858055115,0.015104166232049465,0.8878383636474609,0.0,0.884454607963562,0.19114583730697632,0.8823646306991577,0.2958333194255829,0.8866441249847412,0.0,0.8865445852279663,0.0
135,0.8853503465652466,0.0062500000931322575,0.8876393437385559,0.0,0.8845541477203369,0.17864583432674408,0.8823646306991577,0.2822916805744171,0.8860469460487366,0.0,0.8862460255622864,0.0
136,0.8853503465652466,0.004687500186264515,0.8862460255622864,0.0,0.8845541477203369,0.15156249701976776,0.8827627301216125,0.28333333134651184,0.8865445852279663,0.0,0.8863455653190613,0.0
137,0.8848527073860168,0.0062500000931322575,0.8880374431610107,0.0,0.884454607963562,0.14635416865348816,0.8826631903648376,0.2864583432674408,0.8857483863830566,0.0,0.8863455653190613,0.0
138,0.8857483863830566,0.0062500000931322575,0.8871417045593262,0.0,0.8843550682067871,0.15677084028720856,0.8825637102127075,0.2854166626930237,0.8861464858055115,0.0,0.8862460255622864,0.0
139,0.8848527073860168,0.0031250000465661287,0.8881369233131409,0.0,0.884255588054657,0.14374999701976776,0.8827627301216125,0.2671875059604645,0.8868431448936462,0.0,0.8866441249847412,0.0
140,0.8840565085411072,0.00937500037252903,0.8878383636474609,0.0,0.8840565085411072,0.14374999701976776,0.8827627301216125,0.2822916805744171,0.8861464858055115,0.0,0.8867436051368713,0.0
141,0.8850517272949219,0.015104166232049465,0.887738823890686,0.0,0.883957028388977,0.14427083730697632,0.8827627301216125,0.28072917461395264,0.8866441249847412,0.0,0.8867436051368713,0.0
142,0.884454607963562,0.00937500037252903,0.8884354829788208,0.0,0.8841560482978821,0.13750000298023224,0.8829618096351624,0.28333333134651184,0.8858479261398315,0.0,0.8869426846504211,0.0
143,0.8857483863830566,0.015625,0.8881369233131409,0.0,0.8838574886322021,0.13385416567325592,0.8831608295440674,0.2958333194255829,0.8858479261398315,0.0,0.8869426846504211,0.0
144,0.8867436051368713,0.01406249962747097,0.8881369233131409,0.0,0.8837579488754272,0.1223958358168602,0.8830612897872925,0.2682291567325592,0.8859474658966064,0.0,0.8867436051368713,0.0
145,0.8866441249847412,0.0078125,0.8883360028266907,0.0,0.8838574886322021,0.14635416865348816,0.8835589289665222,0.28697916865348816,0.887042224407196,0.0,0.8866441249847412,0.0
146,0.8869426846504211,0.0031250000465661287,0.8883360028266907,0.0,0.8838574886322021,0.14479166269302368,0.8829618096351624,0.2796874940395355,0.8868431448936462,0.0,0.8871417045593262,0.0
147,0.8864450454711914,0.0031250000465661287,0.8867436051368713,0.0,0.883957028388977,0.11302082985639572,0.8828622698783875,0.2770833373069763,0.8866441249847412,0.0,0.887042224407196,0.0
148,0.8859474658966064,0.0062500000931322575,0.8879379034042358,0.0,0.8841560482978821,0.12708333134651184,0.8828622698783875,0.29114583134651184,0.8855493664741516,0.0,0.8869426846504211,0.0
149,0.8863455653190613,0.004687500186264515,0.8872412443161011,0.0,0.8840565085411072,0.125,0.8830612897872925,0.26875001192092896,0.8872412443161011,0.0,0.887042224407196,0.0
150,0.8858479261398315,0.004687500186264515,0.8880374431610107,0.0,0.8843550682067871,0.11302082985639572,0.8831608295440674,0.28437501192092896,0.8863455653190613,0.0,0.887042224407196,0.0
151,0.8859474658966064,0.014583333395421505,0.8879379034042358,0.0,0.884255588054657,0.109375,0.8829618096351624,0.2864583432674408,0.8860469460487366,0.0,0.8864450454711914,0.0
152,0.8857483863830566,0.0078125,0.8883360028266907,0.0,0.884255588054657,0.11093749850988388,0.8831608295440674,0.2604166567325592,0.8868431448936462,0.0,0.8867436051368713,0.0
153,0.8861464858055115,0.01145833358168602,0.8879379034042358,0.0,0.8843550682067871,0.0989583358168602,0.8830612897872925,0.2880208194255829,0.8869426846504211,0.0,0.8871417045593262,0.0
154,0.887340784072876,0.010937499813735485,0.887539803981781,0.0,0.8843550682067871,0.10781250149011612,0.8833598494529724,0.2776041626930237,0.8867436051368713,0.0,0.8871417045593262,0.0
155,0.887340784072876,0.0031250000465661287,0.8851512670516968,0.0,0.8847531676292419,0.08697916567325592,0.8837579488754272,0.2552083432674408,0.8879379034042358,0.0,0.887042224407196,0.0
156,0.8876393437385559,0.0078125,0.8852508068084717,0.0,0.8848527073860168,0.10729166865348816,0.8837579488754272,0.26614582538604736,0.8886345624923706,0.0,0.8874402642250061,0.0
157,0.887539803981781,0.0062500000931322575,0.8865445852279663,0.0,0.8847531676292419,0.09479166567325592,0.8837579488754272,0.28072917461395264,0.8884354829788208,0.0,0.8868431448936462,0.0
158,0.887042224407196,0.0062500000931322575,0.8866441249847412,0.0,0.8845541477203369,0.08958332985639572,0.8838574886322021,0.2880208194255829,0.8884354829788208,0.0,0.8868431448936462,0.0
159,0.8879379034042358,0.0015625000232830644,0.8855493664741516,0.0,0.8851512670516968,0.10468749701976776,0.8841560482978821,0.2593750059604645,0.8874402642250061,0.0,0.8859474658966064,0.0
160,0.8862460255622864,0.004687500186264515,0.8866441249847412,0.0,0.8850517272949219,0.08958332985639572,0.8835589289665222,0.27812498807907104,0.887042224407196,0.0,0.8859474658966064,0.0
161,0.8876393437385559,0.01197916641831398,0.887738823890686,0.0,0.8846536874771118,0.08541666716337204,0.8843550682067871,0.2588541805744171,0.8876393437385559,0.0,0.8857483863830566,0.0
162,0.887340784072876,0.010937499813735485,0.887340784072876,0.0,0.8849522471427917,0.09427083283662796,0.8837579488754272,0.2822916805744171,0.8880374431610107,0.0,0.8865445852279663,0.0
163,0.887738823890686,0.004687500186264515,0.8868431448936462,0.0,0.8846536874771118,0.06979166716337204,0.8846536874771118,0.26875001192092896,0.8881369233131409,0.0,0.8858479261398315,0.0
164,0.8889331221580505,0.004687500186264515,0.8858479261398315,0.0,0.8848527073860168,0.0755208358168602,0.8845541477203369,0.2854166626930237,0.8886345624923706,0.0,0.8866441249847412,0.0
165,0.8882364630699158,0.01875000074505806,0.8867436051368713,0.0,0.8851512670516968,0.08281250298023224,0.884454607963562,0.2682291567325592,0.8890326619148254,0.0,0.8867436051368713,0.0
166,0.8879379034042358,0.008854166604578495,0.887539803981781,0.0,0.8854498267173767,0.06718750298023224,0.8846536874771118,0.2744791805744171,0.8901273608207703,0.0,0.8860469460487366,0.0
167,0.8878383636474609,0.004687500186264515,0.8860469460487366,0.0,0.8852508068084717,0.06406249850988388,0.8843550682067871,0.27291667461395264,0.8884354829788208,0.0,0.887042224407196,0.0
168,0.8857483863830566,0.00937500037252903,0.8858479261398315,0.0,0.8852508068084717,0.07708333432674408,0.8841560482978821,0.2880208194255829,0.8902269005775452,0.0,0.8868431448936462,0.0
169,0.8866441249847412,0.01666666753590107,0.8868431448936462,0.0,0.8849522471427917,0.0729166641831398,0.883957028388977,0.2718749940395355,0.8898288011550903,0.0,0.8865445852279663,0.0
170,0.8859474658966064,0.0031250000465661287,0.8862460255622864,0.0,0.8848527073860168,0.0546875,0.884454607963562,0.2776041626930237,0.8886345624923706,0.0,0.8866441249847412,0.0
171,0.8866441249847412,0.0015625000232830644,0.8869426846504211,0.0,0.8850517272949219,0.06093750149011612,0.8841560482978821,0.2630208432674408,0.8891321420669556,0.0,0.8867436051368713,0.0
172,0.887340784072876,0.0015625000232830644,0.8874402642250061,0.0,0.8851512670516968,0.06093750149011612,0.884255588054657,0.27031248807907104,0.8887341022491455,0.0,0.8864450454711914,0.0
173,0.8872412443161011,0.0078125,0.8855493664741516,0.0,0.8849522471427917,0.07239583134651184,0.8843550682067871,0.26354166865348816,0.8886345624923706,0.0,0.8865445852279663,0.0
174,0.8853503465652466,0.0062500000931322575,0.887340784072876,0.0,0.8850517272949219,0.05260416492819786,0.8841560482978821,0.25468748807907104,0.8895302414894104,0.0,0.8866441249847412,0.0
175,0.8859474658966064,0.00937500037252903,0.8882364630699158,0.0,0.8846536874771118,0.05833333358168602,0.8843550682067871,0.2682291567325592,0.8887341022491455,0.0,0.8869426846504211,0.0
176,0.8865445852279663,0.01666666753590107,0.8872412443161011,0.0,0.8850517272949219,0.06458333134651184,0.884454607963562,0.2578125,0.8885350227355957,0.0,0.887042224407196,0.0
177,0.8867436051368713,0.004687500186264515,0.8852508068084717,0.0,0.8851512670516968,0.0494791679084301,0.8841560482978821,0.2541666626930237,0.8882364630699158,0.0,0.8868431448936462,0.0
178,0.8859474658966064,0.0031250000465661287,0.8866441249847412,0.0,0.8850517272949219,0.05624999850988388,0.884255588054657,0.25312501192092896,0.8883360028266907,0.0,0.8868431448936462,0.0
179,0.8855493664741516,0.01979166641831398,0.8869426846504211,0.0,0.8851512670516968,0.046875,0.8840565085411072,0.2796874940395355,0.8887341022491455,0.0,0.8872412443161011,0.0
180,0.887042224407196,0.0078125,0.8866441249847412,0.0,0.8848527073860168,0.05104166641831398,0.8836584687232971,0.24687500298023224,0.887539803981781,0.0,0.8871417045593262,0.0
181,0.883957028388977,0.01822916604578495,0.887340784072876,0.0,0.8851512670516968,0.02916666679084301,0.8832603693008423,0.2536458373069763,0.8879379034042358,0.0,0.887340784072876,0.0
182,0.884454607963562,0.0062500000931322575,0.8863455653190613,0.0,0.8847531676292419,0.05000000074505806,0.8835589289665222,0.2562499940395355,0.8872412443161011,0.0,0.8871417045593262,0.0
183,0.8855493664741516,0.00937500037252903,0.8866441249847412,0.0,0.8849522471427917,0.04843749850988388,0.8832603693008423,0.25,0.8880374431610107,0.0,0.887042224407196,0.0
184,0.8855493664741516,0.0078125,0.8861464858055115,0.0,0.8850517272949219,0.04322916641831398,0.8837579488754272,0.27031248807907104,0.8864450454711914,0.0,0.8867436051368713,0.0
185,0.8872412443161011,0.0078125,0.8859474658966064,0.0,0.8854498267173767,0.05364583432674408,0.8840565085411072,0.2536458373069763,0.8868431448936462,0.0,0.887340784072876,0.0
186,0.8874402642250061,0.004687500186264515,0.8853503465652466,0.0,0.8848527073860168,0.03437500074505806,0.8841560482978821,0.2578125,0.887340784072876,0.0,0.8871417045593262,0.0
187,0.8883360028266907,0.00937500037252903,0.8849522471427917,0.0,0.8847531676292419,0.04635416716337204,0.8841560482978821,0.25729167461395264,0.887340784072876,0.0,0.887042224407196,0.0
188,0.8890326619148254,0.012500000186264515,0.8851512670516968,0.0,0.8846536874771118,0.03854166716337204,0.8841560482978821,0.26770833134651184,0.8869426846504211,0.0,0.8871417045593262,0.0
189,0.8883360028266907,0.0078125,0.8864450454711914,0.0,0.8857483863830566,0.03437500074505806,0.884255588054657,0.2744791805744171,0.887340784072876,0.0,0.8872412443161011,0.0
190,0.8880374431610107,0.01822916604578495,0.8847531676292419,0.0,0.8859474658966064,0.05104166641831398,0.8840565085411072,0.2515625059604645,0.8886345624923706,0.0,0.8871417045593262,0.0
191,0.8878383636474609,0.015625,0.8849522471427917,0.0,0.8852508068084717,0.04010416567325592,0.8840565085411072,0.2604166567325592,0.8892316818237305,0.0,0.887340784072876,0.0
192,0.887738823890686,0.0062500000931322575,0.8863455653190613,0.0,0.8856489062309265,0.03229166567325592,0.8840565085411072,0.2510416805744171,0.8882364630699158,0.0,0.8871417045593262,0.0
193,0.8882364630699158,0.012500000186264515,0.887340784072876,0.0,0.8858479261398315,0.04531250149011612,0.884255588054657,0.24635416269302368,0.8881369233131409,0.0,0.887042224407196,0.0
194,0.887738823890686,0.0062500000931322575,0.8884354829788208,0.0,0.8857483863830566,0.03437500074505806,0.883957028388977,0.2708333432674408,0.8872412443161011,0.0,0.8864450454711914,0.0
195,0.8868431448936462,0.0072916666977107525,0.8884354829788208,0.0,0.8862460255622864,0.02031249925494194,0.884454607963562,0.25572916865348816,0.8859474658966064,0.0,0.8862460255622864,0.0
196,0.8859474658966064,0.0062500000931322575,0.8883360028266907,0.0,0.8859474658966064,0.02500000037252903,0.8843550682067871,0.24635416269302368,0.8865445852279663,0.0,0.8863455653190613,0.0
197,0.8865445852279663,0.0031250000465661287,0.8876393437385559,0.0,0.8862460255622864,0.03697916492819786,0.8846536874771118,0.24583333730697632,0.8865445852279663,0.0,0.8864450454711914,0.0
198,0.8863455653190613,0.0062500000931322575,0.8884354829788208,0.0,0.8861464858055115,0.0390625,0.8845541477203369,0.2541666626930237,0.8865445852279663,0.0,0.8861464858055115,0.0
199,0.8868431448936462,0.0015625000232830644,0.887738823890686,0.0,0.8859474658966064,0.03229166567325592,0.8841560482978821,0.2614583373069763,0.884454607963562,0.0,0.8860469460487366,0.0
200,0.8867436051368713,0.0015625000232830644,0.887539803981781,0.0,0.8855493664741516,0.02968749962747097,0.884255588054657,0.25729167461395264,0.8871417045593262,0.0,0.8860469460487366,0.0
201,0.887340784072876,0.004687500186264515,0.8881369233131409,0.0,0.8855493664741516,0.04114583507180214,0.8845541477203369,0.22968749701976776,0.887539803981781,0.0,0.8861464858055115,0.0
202,0.8869426846504211,0.0031250000465661287,0.8882364630699158,0.0,0.8854498267173767,0.02187499962747097,0.8847531676292419,0.25572916865348816,0.8885350227355957,0.0,0.8867436051368713,0.0
203,0.8866441249847412,0.0,0.887738823890686,0.0,0.8855493664741516,0.02031249925494194,0.8845541477203369,0.25729167461395264,0.8879379034042358,0.0,0.8866441249847412,0.0
204,0.8884354829788208,0.0031250000465661287,0.8884354829788208,0.0,0.8855493664741516,0.02031249925494194,0.8847531676292419,0.23489584028720856,0.887539803981781,0.0,0.887042224407196,0.0
205,0.8887341022491455,0.0,0.887539803981781,0.0,0.8853503465652466,0.03541666641831398,0.8846536874771118,0.2614583373069763,0.887539803981781,0.0,0.8871417045593262,0.0
206,0.8897293210029602,0.0031250000465661287,0.887738823890686,0.0,0.8855493664741516,0.02187499962747097,0.8843550682067871,0.25208333134651184,0.8888335824012756,0.0,0.8868431448936462,0.0
207,0.8889331221580505,0.0015625000232830644,0.8868431448936462,0.0,0.8855493664741516,0.02968749962747097,0.884255588054657,0.24114583432674408,0.8882364630699158,0.0,0.887539803981781,0.0
208,0.8886345624923706,0.0,0.8859474658966064,0.0,0.8854498267173767,0.02447916753590107,0.8848527073860168,0.22968749701976776,0.8885350227355957,0.0,0.8874402642250061,0.0
209,0.8885350227355957,0.0,0.8863455653190613,0.0,0.8856489062309265,0.02447916753590107,0.8848527073860168,0.21875,0.8887341022491455,0.0,0.8871417045593262,0.0
210,0.887340784072876,0.0031250000465661287,0.8882364630699158,0.0,0.8854498267173767,0.0234375,0.8849522471427917,0.21770833432674408,0.8876393437385559,0.0,0.887042224407196,0.0
211,0.887042224407196,0.0015625000232830644,0.887539803981781,0.0,0.8855493664741516,0.01927083358168602,0.8852508068084717,0.21562500298023224,0.8883360028266907,0.0,0.8872412443161011,0.0
212,0.8874402642250061,0.0015625000232830644,0.8880374431610107,0.0,0.8858479261398315,0.03072916716337204,0.8851512670516968,0.21510416269302368,0.8888335824012756,0.0,0.887340784072876,0.0
213,0.8883360028266907,0.0062500000931322575,0.8882364630699158,0.0,0.8858479261398315,0.02031249925494194,0.8845541477203369,0.2109375,0.8892316818237305,0.0,0.8872412443161011,0.0
214,0.8889331221580505,0.004687500186264515,0.8883360028266907,0.0,0.8858479261398315,0.02968749962747097,0.8848527073860168,0.21979166567325592,0.8891321420669556,0.0,0.8872412443161011,0.0
215,0.8889331221580505,0.004687500186264515,0.8868431448936462,0.0,0.8858479261398315,0.00937500037252903,0.8850517272949219,0.22499999403953552,0.8889331221580505,0.0,0.887042224407196,0.0
216,0.8878383636474609,0.0078125,0.8860469460487366,0.0,0.8858479261398315,0.0234375,0.8848527073860168,0.21250000596046448,0.887042224407196,0.0,0.8869426846504211,0.0
